"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"ENSG00000137040.10",-0.437843251892734,5.22270393069598,-2.34592235083029,0.0284917758465582,0.077224592622653,-4.15756326937944,"Stable"
"ENSG00000078808.19",0.724162650971059,6.67539070789071,2.34552520106731,0.0285158541025342,0.0772757327089426,-4.15832622270928,"Stable"
"ENSG00000126821.8",-0.793374243592726,4.2033780654575,-2.34547639761684,0.0285188142335128,0.0772757327089426,-4.1584199724056,"Stable"
"ENSG00000253661.2",-1.26394534796203,-0.656910153798291,-2.3448641654737,0.02855597269345,0.0773649211574948,-4.15959595096185,"Stable"
"ENSG00000135077.9",0.942800638101898,3.96640439934971,2.34479934783082,0.0285599093065546,0.0773649211574948,-4.15972044242199,"Stable"
"ENSG00000183484.12",0.992119152223496,1.76715390521047,2.34468577237538,0.0285668083654546,0.0773725296450371,-4.15993857527341,"Stable"
"ENSG00000233058.2",0.943832291718207,1.64156463964606,2.34451421996125,0.0285772321026387,0.0773807440181659,-4.1602680467771,"Stable"
"ENSG00000179846.10",-1.53559235718526,-0.434145153460838,-2.34450121049479,0.0285780227167957,0.0773807440181659,-4.16029303126392,"Stable"
"ENSG00000182606.17",-0.546134063961787,6.38437544969471,-2.34418970388696,0.0285969596812522,0.0774209373594628,-4.16089125066204,"Stable"
"ENSG00000144848.11",0.459080574160851,5.61442188652057,2.34394823784565,0.0286116467215803,0.07744961496643,-4.16135493143791,"Stable"
"ENSG00000156675.16",0.899484924448425,6.01478418666305,2.34320136045616,0.0286571191109767,0.0775616061100636,-4.16278896178884,"Stable"
"ENSG00000160229.13",0.941584308530997,1.6200420403182,2.34305584582513,0.0286659862692537,0.0775745059040347,-4.16306832352482,"Stable"
"ENSG00000110876.10",0.785330113634252,4.43628453523203,2.34288348998041,0.0286764923064562,0.0775918364281111,-4.16339920228927,"Stable"
"ENSG00000229337.2",-0.743957251824222,-0.890240438061271,-2.3424903882022,0.0287004672882577,0.0776456005756125,-4.16415380257964,"Stable"
"ENSG00000182872.16",0.517702882804249,5.70274904274444,2.34234405136639,0.0287093969746224,0.0776586519622419,-4.16443469247448,"Stable"
"ENSG00000253154.2",2.54872513743502,-1.01251749891379,2.34227267201065,0.0287137535747385,0.07765933122959,-4.16457169960452,"Stable"
"ENSG00000117620.15",0.593827259789943,5.59083811620475,2.34207913109706,0.0287255693018651,0.0776801814030137,-4.16494317396012,"Stable"
"ENSG00000116213.16",0.555462172504652,3.99049152283837,2.34199138065775,0.0287309279656115,0.0776835668092492,-4.16511159252376,"Stable"
"ENSG00000146216.13",1.17251542090324,-1.64673504971367,2.34187094251421,0.0287382842707012,0.0776923517599806,-4.16534274221604,"Stable"
"ENSG00000105707.14",1.93164000331484,3.24411998782033,2.3416765399676,0.0287501619452883,0.0777133557240746,-4.16571583253975,"Stable"
"ENSG00000158158.12",0.708448809898241,5.41330425125256,2.3415119300022,0.0287602228758562,0.0777294436233313,-4.16603173172645,"Stable"
"ENSG00000232721.2",-1.53275942851718,-1.87075112971913,-2.34107279603018,0.0287870785221648,0.0777893991364867,-4.16687439945991,"Stable"
"ENSG00000279722.1",-0.763091612765112,0.758601351173254,-2.34101472906593,0.0287906313890116,0.0777893991364867,-4.16698581896429,"Stable"
"ENSG00000178467.18",0.60705209509607,4.70270386753215,2.34058694280358,0.0288168182274552,0.0778490336461786,-4.16780660946393,"Stable"
"ENSG00000121690.11",0.799755461086405,0.290216475570793,2.34044444646156,0.0288255459756709,0.0778614918857332,-4.16807999652628,"Stable"
"ENSG00000204172.12",-0.725482385332932,1.24398224404016,-2.34034048860519,0.0288319148180618,0.0778675757707677,-4.168279439184,"Stable"
"ENSG00000064393.16",-0.634131088041656,7.03270448114616,-2.33929366492567,0.0288961193369099,0.0780216043931717,-4.17028747377757,"Stable"
"ENSG00000125319.15",0.927557388011723,2.01468353603642,2.33927612798771,0.0288971960445422,0.0780216043931717,-4.17032110890271,"Stable"
"ENSG00000120332.16",-1.63970597811014,3.05547666740777,-2.33912442425752,0.0289065116729808,0.0780356179258034,-4.17061206419254,"Stable"
"ENSG00000149527.18",-1.98745136554619,2.49453012364437,-2.33894621053546,0.0289174587239488,0.0780540309963208,-4.17095384922301,"Stable"
"ENSG00000138867.17",0.602557355337172,6.89410523626766,2.33862870510187,0.028936971437232,0.0780955559575804,-4.17156273503699,"Stable"
"ENSG00000161904.12",0.443601808471158,5.07310265147603,2.33840097260635,0.0289509744992698,0.0781222016588,-4.17199943159827,"Stable"
"ENSG00000166822.13",-0.531161132633608,4.60427713858898,-2.33789055819022,0.028982382069934,0.0781957979225319,-4.17297810361593,"Stable"
"ENSG00000257950.3",-0.604642667063987,-0.757205992596244,-2.33765755204332,0.0289967301694989,0.0782233525222821,-4.17342482916095,"Stable"
"ENSG00000284308.1",1.0594359891015,-0.933180595089241,2.33741453650669,0.0290117015935757,0.0782525805424323,-4.17389071691781,"Stable"
"ENSG00000184371.14",-0.776869322694158,5.87383484713505,-2.33715380304962,0.0290277724736698,0.078278459345111,-4.17439054003621,"Stable"
"ENSG00000280351.2",-1.0586865215193,-0.49744619633461,-2.33712460869875,0.0290295724416343,0.078278459345111,-4.1744465032267,"Stable"
"ENSG00000150667.8",2.03419234040991,2.18099568003477,2.33697947885625,0.029038521898241,0.078291431047196,-4.17472469916487,"Stable"
"ENSG00000205744.10",1.0973400840076,3.21604205933855,2.33667499421897,0.0290573062475617,0.0783309113551199,-4.17530832529667,"Stable"
"ENSG00000117758.14",-0.533891819618094,6.39511770864244,-2.33655580076818,0.0290646626074061,0.0783395779255763,-4.17553677912592,"Stable"
"ENSG00000144048.10",0.449797522761235,4.80817838877879,2.33630838056352,0.0290799383142997,0.0783688595530644,-4.17601097857914,"Stable"
"ENSG00000170471.15",0.506855044121941,7.05761236842255,2.33624565222566,0.0290838123314925,0.0783688595530644,-4.17613119743999,"Stable"
"ENSG00000171617.14",0.791458978785701,6.08951676554104,2.33616305427261,0.029088914193601,0.0783714429406291,-4.17628949350498,"Stable"
"ENSG00000136717.15",-1.15858581135123,4.51011972330382,-2.33551061577268,0.0291292425874047,0.0784679755781767,-4.17753975245714,"Stable"
"ENSG00000112855.17",0.365706405372582,4.97681603530878,2.33544921681002,0.0291330404147565,0.0784679755781767,-4.17765739980471,"Stable"
"ENSG00000132698.15",2.26958786422548,5.57399301543847,2.33502548385978,0.0291592628031642,0.0785274224351728,-4.17846927006953,"Stable"
"ENSG00000269439.6",-0.628225911354722,0.213435501849255,-2.33483587314759,0.02917100374831,0.0785478586338836,-4.17883253501792,"Stable"
"ENSG00000186106.11",-0.593962738145432,4.69471750441949,-2.33444956501471,0.02919493791669,0.0786011166570036,-4.17957258790047,"Stable"
"ENSG00000280916.2",-1.82309640397037,-1.610940232848,-2.33424020917571,0.0292079163483062,0.0786205165183749,-4.17997362187245,"Stable"
"ENSG00000168040.5",0.997021315494465,0.84969117343699,2.33416939158216,0.0292123076889421,0.0786205165183749,-4.18010927250138,"Stable"
"ENSG00000270362.1",-0.772986876170095,1.17120341629583,-2.33413222615531,0.0292146125294807,0.0786205165183749,-4.18018046165359,"Stable"
"ENSG00000103534.17",1.60208356440787,4.64587817212882,2.33348074913966,0.0292550415231447,0.0787181174184646,-4.18142823537416,"Stable"
"ENSG00000166619.15",-0.508380174983305,6.71075363275327,-2.33336260747545,0.0292623786031126,0.0787266610235354,-4.18165448995793,"Stable"
"ENSG00000181513.15",-0.67783719568586,3.30378510197942,-2.33317046976006,0.0292743147555928,0.0787475736514212,-4.1820224408093,"Stable"
"ENSG00000105619.13",1.03635219971746,2.51325087230649,2.33305715216813,0.0292813564729075,0.078755316229421,-4.18223943978207,"Stable"
"ENSG00000157680.15",-1.29766812469379,2.24902483537057,-2.33279193492404,0.029297843543812,0.0787869547729573,-4.18274729651658,"Stable"
"ENSG00000126246.10",0.784951560268264,-1.05635272584656,2.3327339395774,0.0293014499274558,0.0787869547729573,-4.18285834554747,"Stable"
"ENSG00000260404.3",-0.823409195781712,2.91872565937082,-2.33255415355198,0.029312632340194,0.078797221649439,-4.18320258800547,"Stable"
"ENSG00000181991.16",0.53887169868131,4.01667949674856,2.33253860642274,0.0293135995319889,0.078797221649439,-4.1832323558872,"Stable"
"ENSG00000159079.19",0.459728985124888,2.7122551038303,2.33244137844935,0.0293196487806609,0.0788022842192357,-4.18341851432747,"Stable"
"ENSG00000160781.17",1.11890625258359,1.06229291423492,2.33186224087954,0.0293557048751605,0.0788879831536491,-4.18452727011385,"Stable"
"ENSG00000166946.14",-0.473166418249727,5.83724324453884,-2.33178382280818,0.0293605901815177,0.0788899039593167,-4.18467738854191,"Stable"
"ENSG00000145734.19",-0.5462829624239,5.88079386842083,-2.33099742838928,0.0294096225241896,0.0790104274488808,-4.18618264500739,"Stable"
"ENSG00000102962.5",1.3317841341231,2.31222384329737,2.33088875715539,0.0294164041855527,0.0790155276878512,-4.18639063154118,"Stable"
"ENSG00000178852.16",-0.937727132656604,1.16928692650308,-2.33083314368424,0.0294198753174845,0.0790155276878512,-4.18649706827553,"Stable"
"ENSG00000164638.10",-1.70517401541439,3.29339687482547,-2.33023949209779,0.0294569517456161,0.0791038755281196,-4.187633143991,"Stable"
"ENSG00000158806.14",-1.56181699159433,-0.611513213698444,-2.3299618985731,0.0294743035527556,0.0791392371900533,-4.18816431797266,"Stable"
"ENSG00000173210.20",-1.22362286869903,5.68231101583057,-2.32989195070104,0.0294786773346558,0.0791397474400156,-4.18829815699165,"Stable"
"ENSG00000130311.11",0.492321914792754,4.90169773222258,2.32964847605945,0.0294939062556519,0.0791656322735978,-4.18876400541757,"Stable"
"ENSG00000144381.18",0.635405729782579,8.37433381243732,2.32960399298097,0.029496689377475,0.0791656322735978,-4.18884911330273,"Stable"
